"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,7,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3521.00,550.00,204.04,11.67,96.59,1.00,236.70,51.00,2.00,26348.00,10029.00,923.00,2821.00,16.00,12559.00,
2019,7,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",1053.00,305.00,71.57,10.35,139.31,0.00,83.77,45.00,14.00,20510.00,4166.00,1000.00,9618.00,0.00,5726.00,
2019,7,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3590.00,747.00,216.82,21.66,238.92,1.71,267.89,48.00,24.00,50540.00,14361.00,2066.00,16393.00,55.00,17665.00,
2019,7,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",6990.00,1270.00,369.53,45.99,273.42,5.16,575.91,125.00,60.00,82912.00,21388.00,4448.00,15925.00,161.00,40990.00,
2019,7,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",734.00,170.00,57.08,4.06,31.83,0.13,76.91,6.00,3.00,9926.00,3304.00,201.00,1757.00,3.00,4661.00,
2019,7,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1300.00,203.00,84.64,1.91,14.09,1.00,101.37,1.00,2.00,9296.00,3501.00,198.00,576.00,31.00,4990.00,
2019,7,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",717.00,179.00,58.75,5.79,53.96,1.00,59.51,6.00,1.00,12508.00,4258.00,435.00,3543.00,19.00,4253.00,
2019,7,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5081.00,808.00,281.39,18.20,107.73,4.31,396.37,47.00,15.00,41434.00,13221.00,1751.00,4885.00,117.00,21460.00,
2019,7,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3603.00,573.00,206.01,6.06,74.07,2.69,284.17,36.00,2.00,28006.00,10959.00,347.00,2202.00,90.00,14408.00,
2019,7,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",1166.00,252.00,80.85,4.46,72.91,0.00,93.77,2.00,1.00,10847.00,3312.00,394.00,2476.00,0.00,4665.00,
2019,7,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1360.00,305.00,64.49,4.52,108.70,0.00,127.29,32.00,0.00,16851.00,3934.00,381.00,5458.00,0.00,7078.00,
2019,7,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",973.00,169.00,61.10,0.14,16.82,0.00,90.94,2.00,0.00,8838.00,2694.00,13.00,703.00,0.00,5428.00,
2019,7,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2360.00,486.00,157.27,17.30,101.63,3.44,206.36,23.00,17.00,31183.00,9502.00,1776.00,5032.00,134.00,14739.00,
2019,7,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",119.00,37.00,8.00,5.00,11.00,0.00,13.00,7.00,1.00,3058.00,560.00,973.00,678.00,0.00,847.00,
2019,7,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",4.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,137.00,0.00,0.00,0.00,0.00,137.00,
2019,7,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",180.00,30.00,8.00,5.00,7.00,0.00,10.00,5.00,1.00,1919.00,601.00,285.00,252.00,0.00,781.00,
2019,7,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",95.00,16.00,4.00,4.00,7.00,0.00,1.00,1.00,0.00,733.00,237.00,233.00,247.00,0.00,16.00,
2019,7,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3861.00,647.00,145.39,38.03,109.93,0.75,352.89,185.00,12.00,53569.00,12894.00,3993.00,8628.00,27.00,28027.00,
2019,7,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",245.00,60.00,28.00,6.00,14.00,0.00,12.00,10.00,2.00,4243.00,2007.00,661.00,588.00,0.00,987.00,
2019,7,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",2111.00,432.00,62.00,40.00,122.00,2.00,206.00,90.00,2.00,41877.00,9042.00,4100.00,11129.00,38.00,17568.00,
2019,7,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2858.00,539.00,104.76,58.91,170.38,1.00,203.95,25.00,9.00,48577.00,12310.00,5700.00,10996.00,21.00,19550.00,
2019,7,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",102.00,23.00,6.00,0.00,13.00,0.00,4.00,12.00,1.00,1111.00,228.00,0.00,616.00,0.00,267.00,
2019,7,"YV","Mesa Airlines Inc.","MIA","Miami, FL: Miami International",35.00,6.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,204.00,168.00,0.00,36.00,0.00,0.00,
2019,7,"YV","Mesa Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",88.00,26.00,12.00,1.00,4.00,0.00,9.00,0.00,1.00,2068.00,1038.00,37.00,151.00,0.00,842.00,
2019,7,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",61.00,9.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00,489.00,417.00,0.00,72.00,0.00,0.00,
2019,7,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1558.00,236.00,46.49,7.62,42.66,0.19,139.04,38.00,1.00,18882.00,4874.00,630.00,1441.00,3.00,11934.00,
2019,7,"YV","Mesa Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",33.00,9.00,1.81,0.00,0.45,0.00,6.74,1.00,0.00,593.00,148.00,0.00,62.00,0.00,383.00,
2019,7,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",565.00,125.00,35.65,10.47,55.94,0.00,22.94,28.00,3.00,10108.00,3989.00,1384.00,2939.00,0.00,1796.00,
2019,7,"YX","Republic Airline","BOS","Boston, MA: Logan International",884.00,175.00,41.66,6.45,88.59,0.25,38.06,41.00,3.00,12346.00,4362.00,576.00,4746.00,6.00,2656.00,
2019,7,"YX","Republic Airline","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",25.00,3.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,63.00,0.00,28.00,35.00,0.00,0.00,
2019,7,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",829.00,125.00,33.71,3.98,40.89,0.00,46.43,11.00,2.00,8906.00,2619.00,281.00,1928.00,0.00,4078.00,
2019,7,"YX","Republic Airline","DCA","Washington, DC: Ronald Reagan Washington National",2656.00,464.00,72.54,17.39,234.94,0.00,139.14,104.00,18.00,34620.00,5863.00,1406.00,15640.00,0.00,11711.00,
2019,7,"YX","Republic Airline","DEN","Denver, CO: Denver International",485.00,64.00,15.08,3.21,28.97,0.88,15.85,4.00,6.00,3192.00,653.00,148.00,1219.00,15.00,1157.00,
2019,7,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10.00,1.00,0.09,0.00,0.00,0.00,0.91,0.00,0.00,97.00,9.00,0.00,0.00,0.00,88.00,
2019,7,"YX","Republic Airline","DTW","Detroit, MI: Detroit Metro Wayne County",699.00,147.00,43.77,6.81,59.60,0.00,36.81,39.00,6.00,11379.00,3619.00,914.00,3852.00,0.00,2994.00,
2019,7,"YX","Republic Airline","EWR","Newark, NJ: Newark Liberty International",2087.00,457.00,51.13,11.69,292.49,0.00,101.69,178.00,13.00,49592.00,7658.00,2099.00,26676.00,0.00,13159.00,
2019,7,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1224.00,247.00,42.25,12.63,108.98,0.00,83.14,12.00,6.00,17697.00,3236.00,1002.00,5836.00,0.00,7623.00,
2019,7,"YX","Republic Airline","JFK","New York, NY: John F. Kennedy International",147.00,19.00,7.83,0.00,8.51,0.00,2.66,8.00,0.00,1309.00,762.00,0.00,368.00,0.00,179.00,
2019,7,"YX","Republic Airline","LGA","New York, NY: LaGuardia",2809.00,587.00,97.22,17.15,326.30,0.00,146.33,161.00,15.00,51463.00,8997.00,2356.00,28044.00,0.00,12066.00,
2019,7,"YX","Republic Airline","MCO","Orlando, FL: Orlando International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,7,"YX","Republic Airline","MIA","Miami, FL: Miami International",993.00,134.00,27.56,6.21,31.78,0.00,68.45,4.00,6.00,7881.00,1689.00,388.00,1560.00,0.00,4244.00,
2019,7,"YX","Republic Airline","MSP","Minneapolis, MN: Minneapolis-St Paul International",430.00,72.00,14.39,4.14,31.12,0.00,22.35,14.00,2.00,5369.00,929.00,754.00,1898.00,0.00,1788.00,
2019,7,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1220.00,250.00,26.65,6.32,134.25,1.00,81.78,51.00,7.00,29844.00,4437.00,879.00,14460.00,560.00,9508.00,
2019,7,"YX","Republic Airline","PHL","Philadelphia, PA: Philadelphia International",1913.00,272.00,50.11,12.99,114.13,0.01,94.76,113.00,4.00,21191.00,4425.00,1195.00,8130.00,2.00,7439.00,
2019,7,"YX","Republic Airline","SLC","Salt Lake City, UT: Salt Lake City International",92.00,20.00,11.02,0.00,3.48,0.00,5.50,0.00,0.00,1353.00,662.00,0.00,252.00,0.00,439.00,
2019,7,"EV","ExpressJet Airlines LLC","ORD","Chicago, IL: Chicago O'Hare International",992.00,297.00,50.27,2.41,125.59,0.00,118.72,63.00,5.00,40024.00,7980.00,420.00,19733.00,0.00,11891.00,
2019,7,"EV","ExpressJet Airlines LLC","SLC","Salt Lake City, UT: Salt Lake City International",26.00,4.00,0.38,0.97,1.73,0.00,0.91,0.00,0.00,334.00,18.00,220.00,51.00,0.00,45.00,
2019,7,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",336.00,123.00,33.15,0.01,50.08,0.00,39.76,4.00,1.00,8256.00,1981.00,1.00,2627.00,0.00,3647.00,
2019,7,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",80.00,29.00,10.92,1.49,12.33,0.00,4.26,1.00,0.00,1744.00,695.00,49.00,613.00,0.00,387.00,
2019,7,"F9","Frontier Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,10.00,2.25,0.09,4.91,0.00,2.75,1.00,0.00,846.00,197.00,11.00,423.00,0.00,215.00,
2019,7,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",145.00,54.00,20.21,0.00,21.55,0.00,12.23,0.00,0.00,3895.00,2079.00,0.00,1044.00,0.00,772.00,
2019,7,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",93.00,32.00,11.65,0.00,10.85,0.00,9.50,2.00,3.00,1914.00,598.00,0.00,603.00,0.00,713.00,
2019,7,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2588.00,814.00,146.29,7.94,350.06,0.00,309.71,53.00,14.00,54964.00,9955.00,505.00,18308.00,0.00,26196.00,
2019,7,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",134.00,54.00,16.63,2.14,22.47,0.00,12.76,5.00,0.00,3340.00,1014.00,138.00,1156.00,0.00,1032.00,
2019,7,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",117.00,32.00,13.88,0.73,9.44,0.00,7.95,5.00,1.00,2750.00,1425.00,43.00,559.00,0.00,723.00,
2019,7,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",66.00,28.00,10.48,0.00,11.02,0.00,6.51,2.00,0.00,1617.00,509.00,0.00,702.00,0.00,406.00,
2019,7,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",98.00,25.00,8.69,0.00,11.54,0.00,4.77,2.00,0.00,1649.00,635.00,0.00,751.00,0.00,263.00,
2019,7,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",115.00,52.00,17.20,2.07,14.15,0.00,18.58,2.00,0.00,3476.00,1110.00,150.00,768.00,0.00,1448.00,
2019,7,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",756.00,273.00,54.46,6.80,65.02,0.00,146.71,20.00,1.00,18315.00,3798.00,255.00,3819.00,0.00,10443.00,
2019,7,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",93.00,21.00,5.96,0.60,7.46,0.00,6.98,4.00,0.00,1203.00,390.00,32.00,318.00,0.00,463.00,
2019,7,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",93.00,33.00,3.61,0.00,23.88,0.00,5.51,2.00,1.00,2313.00,104.00,0.00,1818.00,0.00,391.00,
2019,7,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",1106.00,395.00,84.37,1.31,170.53,0.00,138.80,29.00,2.00,26399.00,5251.00,98.00,8900.00,0.00,12150.00,
2019,7,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",61.00,25.00,8.27,0.00,7.44,0.00,9.29,1.00,0.00,1418.00,318.00,0.00,500.00,0.00,600.00,
2019,7,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",173.00,49.00,16.61,3.91,10.64,0.00,17.84,2.00,1.00,3335.00,1011.00,199.00,550.00,0.00,1575.00,
2019,7,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",293.00,103.00,23.83,1.91,35.18,0.00,42.08,11.00,0.00,8415.00,1513.00,93.00,3129.00,0.00,3680.00,
2019,7,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",53.00,21.00,5.85,0.00,4.20,0.00,10.95,0.00,0.00,1389.00,317.00,0.00,185.00,0.00,887.00,
2019,7,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",557.00,193.00,42.11,5.57,79.39,0.00,65.93,22.00,1.00,13534.00,2341.00,337.00,4260.00,0.00,6596.00,
2019,7,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",145.00,43.00,15.05,2.19,10.99,0.00,14.77,4.00,0.00,3148.00,974.00,65.00,642.00,0.00,1467.00,
2019,7,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",174.00,54.00,18.16,4.01,14.47,0.00,17.35,2.00,0.00,3473.00,1041.00,231.00,737.00,0.00,1464.00,
2019,7,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",93.00,44.00,19.86,3.21,13.05,0.00,7.88,5.00,0.00,2691.00,1119.00,98.00,616.00,0.00,858.00,
2019,7,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",155.00,61.00,22.53,1.00,19.49,0.00,17.97,3.00,0.00,3169.00,1047.00,18.00,941.00,0.00,1163.00,
2019,7,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",122.00,53.00,20.14,1.59,11.34,0.00,19.93,4.00,0.00,3416.00,1111.00,55.00,433.00,0.00,1817.00,
2019,7,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",278.00,74.00,25.92,0.67,25.48,0.00,21.93,7.00,0.00,4567.00,1345.00,56.00,1215.00,0.00,1951.00,
2019,7,"G4","Allegiant Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",44.00,16.00,4.96,0.00,3.47,0.16,7.41,1.00,1.00,922.00,303.00,0.00,205.00,3.00,411.00,
2019,7,"G4","Allegiant Air","DEN","Denver, CO: Denver International",40.00,8.00,1.37,1.63,2.41,0.00,2.59,1.00,0.00,315.00,57.00,72.00,49.00,0.00,137.00,
2019,7,"G4","Allegiant Air","EWR","Newark, NJ: Newark Liberty International",84.00,6.00,4.62,0.00,1.38,0.00,0.00,0.00,0.00,877.00,824.00,0.00,53.00,0.00,0.00,
2019,7,"G4","Allegiant Air","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",337.00,176.00,28.23,4.41,66.61,0.99,75.76,0.00,2.00,14579.00,5057.00,298.00,3044.00,199.00,5981.00,
2019,7,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",851.00,149.00,47.58,7.29,21.94,0.00,72.19,0.00,1.00,8555.00,3638.00,397.00,635.00,0.00,3885.00,
2019,7,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",275.00,48.00,24.51,3.41,6.46,0.00,13.62,0.00,0.00,4776.00,3234.00,191.00,213.00,0.00,1138.00,
2019,7,"G4","Allegiant Air","SAN","San Diego, CA: San Diego International",34.00,4.00,1.18,0.00,0.59,0.00,2.23,0.00,0.00,456.00,207.00,0.00,45.00,0.00,204.00,
2019,7,"HA","Hawaiian Airlines Inc.","BOS","Boston, MA: Logan International",26.00,6.00,5.75,0.00,0.25,0.00,0.00,0.00,0.00,167.00,163.00,0.00,4.00,0.00,0.00,
2019,7,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",3032.00,307.00,179.92,2.37,14.67,0.09,109.96,2.00,1.00,16280.00,9799.00,988.00,450.00,86.00,4957.00,
2019,7,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,16.00,15.38,0.00,0.00,0.00,0.62,0.00,0.00,679.00,661.00,0.00,0.00,0.00,18.00,
2019,7,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",85.00,18.00,16.39,0.00,0.61,0.00,1.00,0.00,1.00,580.00,550.00,0.00,15.00,0.00,15.00,
2019,7,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",186.00,51.00,47.28,0.00,0.96,0.24,2.53,0.00,0.00,3229.00,3085.00,0.00,23.00,8.00,113.00,
2019,7,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",62.00,11.00,8.15,0.00,0.00,0.00,2.85,0.00,0.00,313.00,201.00,0.00,0.00,0.00,112.00,
2019,7,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,232.00,232.00,0.00,0.00,0.00,0.00,
2019,7,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",62.00,27.00,20.46,0.00,0.00,0.63,5.92,0.00,0.00,805.00,564.00,0.00,0.00,10.00,231.00,
2019,7,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,28.00,21.35,0.00,0.50,0.00,6.15,0.00,0.00,709.00,542.00,0.00,10.00,0.00,157.00,
2019,7,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62.00,24.00,22.03,0.00,0.21,0.28,1.48,0.00,0.00,697.00,662.00,0.00,4.00,5.00,26.00,
2019,7,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",25.00,8.00,1.86,0.32,2.68,0.00,3.14,1.00,0.00,385.00,75.00,11.00,145.00,0.00,154.00,
2019,7,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,17.00,4.89,0.00,6.08,0.00,6.03,2.00,0.00,1763.00,231.00,0.00,692.00,0.00,840.00,
2019,7,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",427.00,61.00,12.05,5.01,18.01,0.00,25.93,16.00,3.00,4027.00,998.00,479.00,780.00,0.00,1770.00,
2019,7,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",116.00,15.00,3.15,0.00,4.80,0.00,7.05,5.00,1.00,1120.00,99.00,0.00,343.00,0.00,678.00,
2019,7,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",5377.00,763.00,167.64,50.85,178.70,0.30,365.51,117.00,13.00,57239.00,19515.00,3987.00,11094.00,11.00,22632.00,
2019,7,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",57.00,9.00,1.00,1.00,2.85,0.00,4.15,8.00,1.00,485.00,27.00,63.00,133.00,0.00,262.00,
2019,7,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",51.00,15.00,6.18,1.01,2.80,0.00,5.01,0.00,0.00,741.00,196.00,44.00,135.00,0.00,366.00,
2019,7,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",59.00,12.00,1.75,0.02,3.01,0.00,7.22,2.00,0.00,1008.00,134.00,4.00,111.00,0.00,759.00,
2019,7,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",372.00,100.00,20.33,4.36,40.89,0.00,34.42,35.00,2.00,6679.00,1238.00,174.00,2201.00,0.00,3066.00,
2019,7,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",966.00,202.00,41.72,6.36,85.09,0.00,68.83,89.00,9.00,16938.00,3551.00,383.00,7540.00,0.00,5464.00,
2019,7,"MQ","Envoy Air","MIA","Miami, FL: Miami International",1109.00,241.00,68.58,8.69,54.42,0.18,109.12,26.00,23.00,16609.00,5387.00,784.00,2381.00,7.00,8050.00,
2019,7,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",86.00,20.00,5.78,1.68,4.70,0.00,7.84,4.00,0.00,946.00,314.00,86.00,181.00,0.00,365.00,
2019,7,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",6415.00,1545.00,255.55,59.62,571.75,3.14,654.94,372.00,25.00,143702.00,26743.00,9849.00,50874.00,88.00,56148.00,
2019,7,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",933.00,226.00,47.78,5.46,107.18,3.38,62.20,20.00,3.00,14215.00,3091.00,344.00,6392.00,87.00,4301.00,
2019,7,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",465.00,137.00,26.45,12.58,69.75,0.53,27.69,8.00,4.00,11223.00,1741.00,1642.00,5170.00,38.00,2632.00,
2019,7,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",947.00,245.00,47.88,12.65,117.42,0.00,67.05,29.00,5.00,19681.00,3436.00,965.00,9415.00,0.00,5865.00,
2019,7,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",124.00,40.00,1.47,7.09,20.63,0.00,10.82,1.00,1.00,2712.00,53.00,586.00,1108.00,0.00,965.00,
2019,7,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",465.00,151.00,24.35,3.22,88.49,0.47,34.47,8.00,2.00,10458.00,1788.00,161.00,5573.00,46.00,2890.00,
2019,7,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",974.00,209.00,34.42,5.52,102.88,0.10,66.07,12.00,2.00,15618.00,2134.00,836.00,6945.00,3.00,5700.00,
2019,7,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",1017.00,236.00,35.88,8.12,105.01,0.58,86.40,29.00,5.00,17518.00,3237.00,471.00,6507.00,11.00,7292.00,
2019,7,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",357.00,91.00,12.65,6.59,56.71,0.68,14.38,17.00,1.00,8810.00,1050.00,443.00,5615.00,17.00,1685.00,
2019,7,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1590.00,396.00,85.68,13.37,170.88,1.97,124.10,27.00,4.00,28766.00,5750.00,1912.00,10592.00,40.00,10472.00,
2019,7,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",660.00,160.00,35.00,11.92,74.63,0.00,38.45,7.00,3.00,11297.00,1962.00,669.00,5044.00,0.00,3622.00,
2019,7,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1713.00,317.00,54.12,6.80,164.22,0.44,91.42,28.00,0.00,24300.00,3716.00,526.00,10151.00,58.00,9849.00,
2019,7,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",793.00,168.00,41.03,6.35,77.53,0.65,42.44,12.00,0.00,10292.00,2350.00,439.00,4802.00,13.00,2688.00,
2019,7,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341.00,94.00,18.35,5.28,59.76,0.00,10.60,21.00,3.00,6320.00,1180.00,365.00,4220.00,0.00,555.00,
2019,7,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1543.00,406.00,64.07,11.81,227.42,2.02,100.68,28.00,11.00,29312.00,3515.00,1367.00,15580.00,75.00,8775.00,
2019,7,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",310.00,48.00,6.05,1.20,19.13,0.00,21.62,7.00,1.00,2792.00,254.00,98.00,885.00,0.00,1555.00,
2019,7,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",913.00,254.00,39.09,10.13,153.32,0.62,50.84,31.00,5.00,17296.00,2482.00,739.00,10301.00,24.00,3750.00,
